<<<<<<< HEAD
entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,reasoning,exit_date,exit_price,pnl,exit_reason
2023-01-12,INFY.NS,long,1387.8322326412197,70,1350.8453481316312,1413.7667086760543,Mock forecast (uptrend) due to missing Gemini API key.,2023-01-13,1413.7667086760543,1815.4133224384282,Take-Profit
2023-01-18,INFY.NS,short,1446.643821736746,-66,1470.1823834147262,1403.7871769314067,Mock forecast (downtrend) due to missing Gemini API key.,2023-02-02,1470.1823834147262,-1553.5450707466912,Stop-Loss
2023-02-06,INFY.NS,short,1496.51201414969,-68,1525.371451000557,1461.0917274419655,Mock forecast (downtrend) due to missing Gemini API key.,2023-02-07,1461.0917274419655,2408.579496125264,Take-Profit
2023-02-09,INFY.NS,short,1494.8262476746913,-65,1518.1402063344294,1451.2859993014902,Mock forecast (downtrend) due to missing Gemini API key.,2023-02-23,1451.2859993014902,2830.116144258076,Take-Profit
2023-02-23,INFY.NS,long,1470.149760417762,68,1434.8423330824598,1499.6363700176576,Mock forecast (uptrend) due to missing Gemini API key.,2023-02-27,1434.8423330824598,-2400.905058800552,Stop-Loss
2023-02-27,INFY.NS,short,1442.1955282782062,-71,1478.4673883806063,1417.1049242164834,Mock forecast (downtrend) due to missing Gemini API key.,2023-02-28,1417.1049242164834,1781.4328883823218,Take-Profit
2023-02-28,INFY.NS,short,1419.3450289458724,-67,1441.4751134297428,1376.072244593676,Mock forecast (downtrend) due to missing Gemini API key.,2023-03-02,1376.072244593676,2899.276551597157,Take-Profit
2023-03-02,INFY.NS,short,1390.6885444623579,-69,1428.266942684288,1364.7298104704282,Mock forecast (downtrend) due to missing Gemini API key.,2023-03-13,1364.7298104704282,1791.1526454431457,Take-Profit
2023-03-13,INFY.NS,short,1371.209495287346,-72,1404.0013990332002,1343.5476544791707,Mock forecast (downtrend) due to missing Gemini API key.,2023-03-14,1343.5476544791707,1991.6525381886277,Take-Profit
2023-03-14,INFY.NS,long,1349.4828290912467,70,1317.2365628325344,1379.585746626933,Mock forecast (uptrend) due to missing Gemini API key.,2023-03-16,1317.2365628325344,-2257.2386381098568,Stop-Loss
2023-03-16,INFY.NS,short,1327.7565043125921,-74,1354.742642300974,1295.8172240023473,Mock forecast (downtrend) due to missing Gemini API key.,2023-03-22,1295.8172240023473,2363.506742958118,Take-Profit
2023-03-24,INFY.NS,long,1299.8488809079524,83,1264.791809520548,1317.201659571561,Mock forecast (uptrend) due to missing Gemini API key.,2023-03-31,1317.201659571561,1440.2806290795188,Take-Profit
2023-03-31,INFY.NS,short,1314.8328144023399,-88,1317.0345356450746,1267.211113931567,Mock forecast (downtrend) due to missing Gemini API key.,2023-04-03,1317.0345356450746,-193.7514693606554,Stop-Loss
2023-04-03,INFY.NS,short,1343.863950499421,-70,1363.9899718527367,1301.624047946351,Mock forecast (downtrend) due to missing Gemini API key.,2023-04-11,1301.624047946351,2956.7931787148927,Take-Profit
2023-04-12,INFY.NS,short,1323.3079968731429,-76,1341.558413244736,1283.896847118998,Mock forecast (downtrend) due to missing Gemini API key.,2023-04-17,1283.896847118998,2995.247381315008,Take-Profit
2023-04-17,INFY.NS,long,1170.8943052697248,69,1273.841446037981,1337.1473183686294,Mock forecast (uptrend) due to missing Gemini API key.,2023-04-18,1273.841446037981,7103.3527130096845,Stop-Loss
2023-04-18,INFY.NS,long,1189.2961620139442,41,1132.4685077847673,1239.6098607140602,Mock forecast (uptrend) due to missing Gemini API key.,2023-05-29,1239.6098607140602,2062.861646704756,Take-Profit
2023-05-29,INFY.NS,long,1248.0608027005885,66,1205.5343516365301,1271.4395086903558,Mock forecast (uptrend) due to missing Gemini API key.,2023-06-09,1205.5343516365301,-2806.745770227854,Stop-Loss
2023-06-13,INFY.NS,short,1233.706285920123,-75,1251.0845171450953,1192.9299537023728,Mock forecast (downtrend) due to missing Gemini API key.,2023-06-30,1251.0845171450953,-1303.3673418729222,Stop-Loss
2023-07-03,INFY.NS,long,1262.2734926096066,74,1242.1860294573592,1301.236579864146,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-13,1301.236579864146,2883.26845683592,Take-Profit
2023-07-13,INFY.NS,long,1266.9239568395649,83,1242.8236124441753,1295.5150092541205,Mock forecast (uptrend) due to missing Gemini API key.,2023-07-14,1295.5150092541205,2373.0573504081176,Take-Profit
2023-07-14,INFY.NS,short,1310.344248794148,-76,1320.1989100680514,1262.7689255733271,Mock forecast (downtrend) due to missing Gemini API key.,2023-07-17,1320.1989100680514,-748.9542568166662,Stop-Loss
2023-07-17,INFY.NS,short,1353.3374678281432,-59,1384.8740658053111,1311.2885177283351,Mock forecast (downtrend) due to missing Gemini API key.,2023-07-18,1384.8740658053111,-1860.6592806529095,Stop-Loss
2023-07-18,INFY.NS,short,1360.977628992627,-61,1381.254617875441,1309.471056374412,Mock forecast (downtrend) due to missing Gemini API key.,2023-07-19,1381.254617875441,-1236.896321851658,Stop-Loss
2023-07-19,INFY.NS,short,1410.3296414156002,-54,1434.6870320574562,1353.9363335588082,Mock forecast (downtrend) due to missing Gemini API key.,2023-07-21,1353.9363335588082,3045.23862426677,Take-Profit
2023-07-24,INFY.NS,long,1272.7134414431002,38,1214.4936347818082,1329.5234202258184,Mock forecast (uptrend) due to missing Gemini API key.,2023-08-16,1329.5234202258184,2158.779193743291,Take-Profit
2023-08-16,INFY.NS,short,1338.9589930586214,-53,1358.2239704613885,1275.0722630176278,Mock forecast (downtrend) due to missing Gemini API key.,2023-08-30,1358.2239704613885,-1021.0438023466534,Stop-Loss
2023-09-01,INFY.NS,short,1358.083043176506,-65,1391.3447833624614,1323.6990616365097,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-04,1391.3447833624614,-2162.013112087103,Stop-Loss
2023-09-05,INFY.NS,short,1390.3991028092184,-65,1419.166668455417,1352.2635338563189,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-12,1419.166668455417,-1869.8917670029084,Stop-Loss
2023-09-12,INFY.NS,long,1407.0079414013696,73,1375.4135409936853,1435.7359248339403,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-15,1435.7359248339403,2097.14279057766,Take-Profit
2023-09-20,INFY.NS,long,1401.0286909716779,75,1390.848436225663,1449.1489030663038,Mock forecast (uptrend) due to missing Gemini API key.,2023-09-26,1390.848436225663,-763.5191059511214,Stop-Loss
2023-09-26,INFY.NS,short,1403.8284470627452,-78,1422.9755899900351,1367.2265164065157,Mock forecast (downtrend) due to missing Gemini API key.,2023-09-28,1367.2265164065157,2854.9505911859064,Take-Profit
2023-10-03,INFY.NS,short,1362.9233171016476,-81,1385.557074817372,1331.4160063632958,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-05,1385.557074817372,-1833.3343749736775,Stop-Loss
2023-10-05,INFY.NS,short,1378.060962005348,-84,1393.179257320736,1340.9619586634979,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-06,1393.179257320736,-1269.9368064925893,Stop-Loss
2023-10-06,INFY.NS,short,1394.6698973295106,-82,1411.8619892709096,1358.3490126778497,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-09,1411.8619892709096,-1409.7515391947168,Stop-Loss
2023-10-09,INFY.NS,long,1390.3040713351108,81,1380.3827356861952,1434.0928758559062,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-11,1434.0928758559062,3546.8931661844226,Take-Profit
2023-10-11,INFY.NS,short,1420.7695812614231,-82,1441.8847988100654,1388.5191207923087,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-12,1388.5191207923087,2644.5377584673797,Take-Profit
2023-10-12,INFY.NS,long,1415.9292125939835,84,1396.0434708622477,1447.9800434076283,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-13,1396.0434708622477,-1670.40230546581,Stop-Loss
2023-10-13,INFY.NS,short,1333.454417488394,-80,1414.3791163778385,1359.5327601941322,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-16,1359.5327601941322,-2086.26741645905,Take-Profit
2023-10-19,INFY.NS,short,1353.4799235717073,-80,1390.5891378013048,1336.0009819550312,Mock forecast (downtrend) due to missing Gemini API key.,2023-10-23,1336.0009819550312,1398.315329334091,Take-Profit
2023-10-25,INFY.NS,long,1344.9458943551224,85,1314.9807722231767,1366.1689882727437,Mock forecast (uptrend) due to missing Gemini API key.,2023-10-26,1314.9807722231767,-2547.0353812153835,Stop-Loss
2023-10-26,INFY.NS,long,1302.6940498987915,86,1295.2353061595184,1346.286763011267,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-06,1346.286763011267,3748.9733276729035,Take-Profit
2023-11-08,INFY.NS,long,1350.713954242676,86,1328.1775184926923,1379.1926299654726,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-09,1328.1775184926923,-1938.133474498593,Stop-Loss
2023-11-09,INFY.NS,long,1341.9656288206845,87,1315.7528459580071,1365.924265285157,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-10,1315.7528459580071,-2280.512109052933,Stop-Loss
2023-11-10,INFY.NS,short,1317.0182905327597,-88,1342.9559443737623,1293.3141933089419,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-15,1342.9559443737623,-2282.513538008234,Stop-Loss
2023-11-15,INFY.NS,short,1344.945798877282,-92,1340.751473579988,1293.449329171995,Mock forecast (downtrend) due to missing Gemini API key.,2023-11-16,1340.751473579988,385.8779273510454,Stop-Loss
2023-11-16,INFY.NS,long,1361.3851069731406,78,1331.987653167641,1388.0198804118954,Mock forecast (uptrend) due to missing Gemini API key.,2023-11-17,1388.0198804118954,2077.5123282228737,Take-Profit
2023-11-17,INFY.NS,short,1385.3711155269339,-71,1415.5496346613022,1353.7693917406596,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-06,1415.5496346613022,-2142.6748585401524,Stop-Loss
2023-12-08,INFY.NS,short,1413.5871328983626,-86,1431.1683339520378,1380.0511894962412,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-11,1431.1683339520378,-1511.9832906160636,Stop-Loss
2023-12-11,INFY.NS,short,1432.4297142349155,-81,1456.5490352225715,1402.8505539480295,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-13,1402.8505539480295,2395.9119832377664,Take-Profit
2023-12-14,INFY.NS,short,1406.857612838719,-81,1416.2866514804011,1361.9836020625903,Mock forecast (downtrend) due to missing Gemini API key.,2023-12-15,1416.2866514804011,-763.7521299762545,Stop-Loss
2023-12-18,INFY.NS,long,1507.367985333549,48,1478.5036807621923,1569.295141145202,Mock forecast (uptrend) due to missing Gemini API key.,2023-12-20,1478.5036807621923,-1385.4866194251263,Stop-Loss
=======
entry_date,ticker,direction,entry_price,size,stop_loss,take_profit,exit_date,exit_price,pnl,exit_reason
2023-01-12,INFY.NS,short,1387.8322326412197,-70,1350.8454869193754,1413.766808456458,2023-01-13,1350.8454869193754,2589.072200529099,Stop-Loss
2023-01-18,INFY.NS,long,1446.6439437557135,66,1413.2721182935113,1479.6672455956307,2023-01-27,1413.2721182935113,-2202.540480505345,Stop-Loss
2023-01-30,INFY.NS,long,1431.7068713675565,73,1396.8190557319772,1457.1371737375719,2023-02-02,1457.1371737375719,1856.412073011124,Take-Profit
2023-02-02,INFY.NS,short,1453.4334155485399,-73,1426.7612908462909,1487.029623272654,2023-02-03,1426.7612908462909,1947.0651032641765,Stop-Loss
2023-02-03,INFY.NS,long,1496.043643150794,68,1455.4661177112832,1520.1014914891223,2023-02-23,1455.4661177112832,-2759.27172988673,Stop-Loss
2023-02-24,INFY.NS,long,1460.925230999947,69,1425.1769889898997,1488.2675954093004,2023-02-27,1425.1769889898997,-2466.628698693264,Stop-Loss
2023-03-01,INFY.NS,long,1397.6186515408474,68,1365.5437502396367,1429.7872067117346,2023-03-10,1365.5437502396367,-2181.0932884823296,Stop-Loss
2023-03-10,INFY.NS,long,1367.2761402837575,70,1359.647049096525,1422.0253700848416,2023-03-13,1359.647049096525,-534.0363831062723,Stop-Loss
2023-03-13,INFY.NS,short,1371.2093707417753,-72,1352.1839015345658,1412.6376511440164,2023-03-14,1352.1839015345658,1369.8337829190787,Stop-Loss
2023-03-14,INFY.NS,short,1349.483076842402,-70,1317.2364245669721,1379.5856461502872,2023-03-15,1317.2364245669721,2257.2656592800877,Stop-Loss
2023-03-15,INFY.NS,long,1346.673471098705,72,1303.904756063115,1364.3661276580342,2023-03-20,1303.904756063115,-3079.3474825624835,Stop-Loss
2023-03-21,INFY.NS,short,1310.1502363724428,-76,1289.9684041247326,1347.2204725602523,2023-03-22,1289.9684041247326,1533.8192508259744,Stop-Loss
2023-03-23,INFY.NS,long,1296.0560938352812,81,1277.8838146297342,1331.8671534103546,2023-03-31,1331.8671534103546,2900.695825580944,Take-Profit
2023-03-31,INFY.NS,short,1314.8326943794225,-88,1274.3287047329648,1324.1522218143803,2023-04-03,1274.3287047329648,3564.351088888281,Stop-Loss
2023-04-03,INFY.NS,short,1343.863950499421,-70,1310.533338613126,1372.8992741017696,2023-04-05,1310.533338613126,2333.142832040646,Stop-Loss
2023-04-05,INFY.NS,short,1311.0867160098653,-72,1295.0983603698073,1356.1134410564027,2023-04-06,1295.0983603698073,1151.1616060841752,Stop-Loss
2023-04-06,INFY.NS,short,1326.070630109961,-72,1307.0064175821758,1367.987374213349,2023-04-10,1307.0064175821758,1372.6233020005366,Stop-Loss
2023-04-13,INFY.NS,long,1320.2175832221326,73,1311.9030636639602,1371.8383142032612,2023-04-17,1311.9030636639602,-606.9599277465836,Stop-Loss
2023-04-17,INFY.NS,long,1170.8941839755091,69,1273.841527576172,1337.1474944817708,2023-04-18,1273.841527576172,7103.3667084457375,Stop-Loss
2023-04-18,INFY.NS,short,1189.2961620139442,-41,1132.4683025797967,1239.6098494899584,2023-04-19,1132.4683025797967,2329.942236800048,Stop-Loss
2023-04-19,INFY.NS,short,1174.6870162100558,-42,1134.5456696543877,1239.1343382472749,2023-04-20,1134.5456696543877,1685.9365553380635,Stop-Loss
2023-04-20,INFY.NS,short,1152.5389495905642,-44,1110.887147183233,1211.3524967895435,2023-04-21,1110.887147183233,1832.679305922571,Stop-Loss
2023-04-21,INFY.NS,long,1150.1042235045581,45,1104.1241891867953,1201.1405667613562,2023-05-22,1201.1405667613562,2296.6354465559143,Take-Profit
2023-05-23,INFY.NS,long,1216.6885106968118,62,1180.24048900251,1251.3014589992574,2023-06-30,1251.3014589992574,2146.0027947516273,Take-Profit
2023-07-03,INFY.NS,long,1262.2734926096066,74,1242.1860263640544,1301.2365839885524,2023-07-13,1301.2365839885524,2883.2687620419906,Take-Profit
2023-07-14,INFY.NS,short,1310.344366986501,-76,1270.9732333418563,1328.4034460389835,2023-07-17,1270.9732333418563,2992.2061569929983,Stop-Loss
2023-07-18,INFY.NS,long,1360.9775103315412,61,1319.7257748189108,1391.5095137831188,2023-07-19,1391.5095137831188,1862.4522105462315,Take-Profit
2023-07-19,INFY.NS,long,1410.3297644004406,54,1365.4719784730412,1446.2227868406326,2023-07-21,1365.4719784730412,-2422.320440079567,Stop-Loss
2023-07-24,INFY.NS,short,1272.713318970938,-38,1214.4936065549628,1329.523457861612,2023-07-25,1214.4936065549628,2212.349071807058,Stop-Loss
2023-07-26,INFY.NS,short,1274.611613770737,-40,1219.8631510603964,1329.007457114784,2023-07-27,1219.8631510603964,2189.9385084136247,Stop-Loss
2023-07-27,INFY.NS,long,1289.4171790586518,41,1233.932364354207,1341.805472202203,2023-08-16,1341.805472202203,2147.9200188855993,Take-Profit
2023-08-17,INFY.NS,long,1347.6906828067617,52,1310.1855719375867,1394.3752107238427,2023-09-04,1394.3752107238427,2427.5954516882075,Take-Profit
2023-09-04,INFY.NS,short,1369.5194199781222,-66,1341.9056772608938,1408.219879863079,2023-09-05,1341.9056772608938,1822.5070193370766,Stop-Loss
2023-09-05,INFY.NS,short,1390.3991028092184,-65,1361.8212304503,1428.7244026938708,2023-09-06,1361.8212304503,1857.5617033297033,Stop-Loss
2023-09-06,INFY.NS,long,1406.4384315927011,66,1375.2653345353674,1441.3592740049269,2023-09-28,1375.2653345353674,-2057.4244057840265,Stop-Loss
2023-09-28,INFY.NS,long,1393.1514824430608,81,1369.2255419288797,1423.0592220896187,2023-09-29,1369.2255419288797,-1938.0011816486685,Stop-Loss
2023-10-03,INFY.NS,short,1362.9233171016476,-81,1339.1503678077672,1393.291330878706,2023-10-04,1339.1503678077672,1925.6088928043125,Stop-Loss
2023-10-04,INFY.NS,long,1352.4359043163458,83,1338.4313043272568,1391.0394702068868,2023-10-05,1391.0394702068868,3204.0959689148985,Take-Profit
2023-10-05,INFY.NS,long,1378.0610831205893,84,1348.4217271191392,1400.6389504296894,2023-10-06,1400.6389504296894,1896.5408539644131,Take-Profit
2023-10-09,INFY.NS,short,1390.3041925325829,-81,1380.382665372776,1434.0926847764028,2023-10-10,1380.382665372776,803.6436999443531,Stop-Loss
2023-10-10,INFY.NS,short,1408.3366679571423,-84,1377.9183508182514,1430.1816194819146,2023-10-11,1377.9183508182514,2555.138639666833,Stop-Loss
2023-10-20,INFY.NS,short,1357.1813753161127,-82,1337.9081922663668,1390.9619285406777,2023-10-23,1337.9081922663668,1580.4010100791693,Stop-Loss
2023-10-23,INFY.NS,long,1353.0054028291024,85,1332.484277922563,1384.020922079812,2023-10-25,1332.484277922563,-1744.2956170558489,Stop-Loss
2023-10-27,INFY.NS,short,1310.9616547992175,-88,1285.6639388541923,1335.2706319834729,2023-10-30,1285.6639388541923,2226.1990031622154,Stop-Loss
2023-10-30,INFY.NS,long,1327.016419299138,83,1304.5022092191527,1357.0352216921715,2023-11-01,1304.5022092191527,-1868.6794366387826,Stop-Loss
2023-11-01,INFY.NS,short,1319.9985056410244,-88,1294.3069668213298,1343.8231734699978,2023-11-02,1294.3069668213298,2260.8554161331285,Stop-Loss
2023-11-02,INFY.NS,long,1317.0663434741273,90,1281.045361366747,1329.5399006646496,2023-11-03,1329.5399006646496,1122.6201471470108,Take-Profit
2023-11-03,INFY.NS,long,1326.727988976112,88,1295.7839308155726,1345.7794252537158,2023-11-06,1345.7794252537158,1676.526392429123,Take-Profit
2023-11-06,INFY.NS,long,1340.042883162365,84,1313.11688307804,1365.0647369506341,2023-11-10,1313.11688307804,-2261.784007083289,Stop-Loss
2023-11-10,INFY.NS,short,1317.0182905327597,-88,1300.4058688616296,1350.0476273251188,2023-11-13,1300.4058688616296,1461.8931070594444,Stop-Loss
2023-11-15,INFY.NS,short,1344.945798877282,-92,1300.206891059962,1347.5090573627592,2023-11-16,1300.206891059962,4115.979519193446,Stop-Loss
2023-11-16,INFY.NS,long,1361.3851069731406,78,1331.98767129188,1388.0198562462435,2023-11-17,1388.0198562462435,2077.510443302026,Take-Profit
2023-11-20,INFY.NS,long,1386.2843973217946,73,1356.1859215544214,1416.4338672894173,2023-12-06,1416.4338672894173,2200.9113076364597,Take-Profit
2023-12-06,INFY.NS,long,1400.464591806758,86,1376.0230366195565,1426.772263022883,2023-12-08,1426.772263022883,2262.4597245867367,Take-Profit
2023-12-08,INFY.NS,long,1413.5871328983626,86,1387.3536708917923,1438.4707402432352,2023-12-11,1438.4707402432352,2139.9902316590474,Take-Profit
2023-12-11,INFY.NS,long,1432.4297142349155,81,1410.5217954405414,1464.2202069907366,2023-12-13,1410.5217954405414,-1774.5414223443065,Stop-Loss
2023-12-14,INFY.NS,short,1406.857612838719,-81,1369.7411948724787,1424.0442108731534,2023-12-15,1369.7411948724787,3006.4298552654645,Stop-Loss
2023-12-19,INFY.NS,short,1509.4349472873578,-49,1465.7262647703888,1554.814890787919,2023-12-20,1465.7262647703888,2141.725443331482,Stop-Loss
2023-12-20,INFY.NS,short,1504.580039292656,-50,1460.8716799161084,1547.7166256717514,2023-12-21,1460.8716799161084,2185.4179688273803,Stop-Loss
>>>>>>> origin/main
